product_name,barcode,ingredients,calories,sugar,fat,proteins,saturated_fat,fibers,sodium
Potato Chips - Spanish Tomato Tango,8901491101820,,528.0,8.0,32.0,8.0,6.5740735821889595,6.710321657098728,449.1369211569038
Popcorn,8901512540805,"Popping Corn (60.3%), Refined Edible Palmolein Oil (TBHQ), lodized Salt, Artificial Flavour (Butter), Table Butter (0.03%) & Beta Carotene. Contains Milk and its products. Freshly Popped Popcorn. (15.1 Instant Popcom: Ready to Cook Com Product A PROPRIETARY FOOD ACT II and movie marquee logo are registered trademarks of ConAgra Foods RDM Inc., USA. 8 901512 540805 See top panel for MRP (inclusive of all taxes), Unit Sale Price (USP), Net Quantity (in g), Batch No. and Date of Manufacture (MFD) and Use by Date (UBD). Registered Office and Consumer Care Cell details: Agro Tech Foods Ltd., 31, Sarojini Devi Road, Secunderabad: 500003 (TS), India or e-mail us at feedback@atfoods.com or call 1800 425 2903/099595 52903 or visit our website www.atfoods.com Manufactured for Agro Tech Foods Limited 31, Sarojini Devi Road, Secunderabad: 500003 (TS). fssat Lic.No.10014047000183 For Manufacturer's Lic No., see first three characters of batch no. and see below: 381: Lic. No. 10014047000046 353: Lic. No. 10013012000240 106: Lic. No. 10013021000891 109: Lic. No. 10018051002702 110: Lic. No. 10017071000952 112: Lic. No. 10020044001936 101704-C23 Mtrl. Mfd. By: GLS Films Industries Pvt. Ltd., Regn. No. HSPCB/313102619GUSOCTO6192696 Dated:2019 2024/5/17 15:15",574.0,10.0,39.0,7.0,4.073508264951358,8.7636638241365,59.286971732345705
Salt-n-Pepper Banana Chips,8904071700024,,552.0,10.0,35.6,2.9,18.445297276960027,11.964656675847735,368.98371251650707
Haldiram Aloo Bhujia,8904004400755,,569.0,0.25,38.12,8.7,16.06371991700539,7.444154655210581,220.7579540677684
Fruit yogurt blueberry,8904083302100,"Milk & Milk Solids, Sugar, Active Lactic Culture (Lbacillus delbrueckii subsp. bulgaricus, S.thermophilus), Stabilizing agent (INS 440), Fruit Content (6%) from Blueberry preparation (Blueberry Fruit, Sugar, Water, Stabilizer (INS 440), Acidifying agent (INS 330), Preservative (INS 202)), Colours (INS 122, INS 133), Flavor (Nature - Identical Flavoring Substances - Blueberry). Allergen Information: Contains Milk. Manufactured & Marketed by: MILKY MIST DAIRY FOOD PRIVATE LIMITED SF No.: 43/1,2,3, Pattakaranpalayam Village, Perundurai Taluk - 638 057, Erode District, fssai Tamil Nadu, India. Lic. No. 10017042003191 FOR FEEDBACK/ QUERIES CONTACT OUR CUSTOMER CARE EXECUTIVE TOLL FREE NUMBER 1800-419-9000 OR CONTACT AT MFD. & MARKETED BY ADDRESS Write to us: customercare@milkymist.com/ visit us at: www.milkymist.com Net Quantity: 100 g For Batch No., Date of Packaging, Expiry Date MRP (incl. of all taxes) - SEE TOP OF THE PACK",104.0,9.1,3.1,3.6,14.607242644015646,0.9000864711296719,289.3622176661681
MTR POHA,8901042967325,,249.0,2.7,7.2,4.8,5.8954598899410335,0.0,369.8430045516192
activ 100% Coconut water,8901207037795,"Water, Coconut Water Concentrate (9.0 %) and Preservatives (INS 202, INS 224) Allergen Information: Contains Sulphite Reconstituted 100% Coconut water content",20.0,4.6,13.53,7.3,12.013303835521027,3.1577793006816703,50.90125282528837
PARLE hide&seek400g,8901719130144,"HIDE & SEEK BISCUITS INGREDIENTS REFINED WHEAT FLOUR (MAIDA), SUGAR, CHOCO CHIPS VEGETABLE FAT (HYDROGENATED OILS), COCOA SOLIDS, DEXTROSE, EMULSIFIER OF VEGETABLE 3%) (SUGAR, EDIBLE ORIGIN (SOY LECITHIN) AND ARTIFICIAL FVOURING SUBSTANCES (VANILLA, REFINED PALM OIL, CHOCOLATE (5.8%) (SUGAR, COCOA SOLIDS COCOA BUTTER, DEXTROSE EMULSIFIER OF VEGETABLE ORIGIN (SOY LECITHIN) AND ARTIFICIAL FLAVOURING SUBSTANCES-VANILLAT, INVERT SUGAR SYRUP, RAISING AGENTS 1503(1), 500, COCOA SOLIDS, IODISED SALT AND EMULSIFIER OF VEGETABLE ORIGIN (472e). CONTAINS ADDED FLAVOUR (ARTIFICIAL FLAVOURING SUBSTANCES-VANILLA) CONTAINS: WHEAT, SOY",480.0,32.6,18.3,5.8,7.390600681544464,0.0,488.6963942306845
Dairy Milk Minis,7622201762476,,532.0,57.0,29.2,7.8,6.161814006550076,10.021280716622531,263.01949608878306
Parle 20-20 Cashew Cookies,8901719131141,,495.0,23.0,21.2,7.0,14.190644298141304,2.795030413937512,297.4288062716998
Teriyaki Dip Sauce Marinade,24907,"soft brown sugar dark soy sauce (water soybeans roasted wheat (contains gluten) salt) ginger purée water honey cornflour concentrated lime juice smoked salt dried red chillies mirin rice wine (rice wine gucose syrup water). for allergens see ingredients in bold. suitable for vegetarians preparation pierce meat, fish or poultry and cover with during cooking, baste with extra marinade for extra flavour. marinade. leave for 15 mins or more to allow flavours to develop ● ● ● ● ● ● nutrition serves/portions/porties: 20 typical values/ energie/energie 721kj/",170.0,33.9,0.3,2.0,10.50238330470168,10.648319644525921,368.98371251650707
Nutella & Go!,5020411121182,"sugar, palm oil, hazelnuts (13%), fat-reduced cocoa (7,4%), skimmed milk powder (6,6%), whey powder (milk), emulsifier: lecithin (soya), vanillin, breadsticks: wheat flour, palm oil, sait, malt extract, baker's yeast.",509.0,42.3,25.0,7.4,19.401206058023686,14.320899426784,304.32696117574676
Britannia vita meri,8901063014299,,449.0,23.6,11.4,7.3,5.8954598899410335,14.320899426784,277.16719561653315
Dairy Milk Chocolate,7622202210372,,532.0,57.0,29.2,7.8,10.979534558931263,2.1935588163180397,374.6686196765607
SMOODH CHOCLATE FLAVORED MILK,8902579002497,"WATER, DOUBLE TONED MILK (40%), SUGAR, WHEY POWDER, MILK SOLIDS, COCOA SOLIDS (1%), MALT EXTRACT, EMULSIFIERS AND STABILIZERS [INS 460(1), INS 471, INS 466, INS 407. INS 340, INS 452], NATURE IDENTICAL FLAVOURING SUBSTANCE (CHOCOLATE) AND IODISED SALT.",83.8,13.7,1.8,2.3,12.27587260497535,8.78770849788994,482.24983928154194
Smoodh Lassi,8902579003302,"TONED MILK DAHI (50%) (MILK SOLIDS, STARTER CULTURE), WATER, SUGAR, STABILIZER (INS 466), ACIDITY REGULATOR (INS 330), IODISED SALT AND NATURE IDENTICAL FLAVOURING SUBSTANCE (ROSE).",83.2,13.4,1.6,1.6,13.28419345864424,14.204318734397246,345.6190066382415
Raw,8904258700465,"VALENCIA ORANGE JUICE (99.8%), CITRUS FIBER, ANTIOXIDANTS [(INS 224), VITAMIN C-INS 300] CONTAINS NATURALLY OCCURING SUGARS",46.0,8.76,0.04,0.64,1.5835578092274394,7.888370865607255,144.99892976667766
Britannia bourbon 100g,8901063139336,"REFINED WHEAT FLOUR (MAIDA), SUGAR (33%), REFINED PALM OIL, EDIBLE MAIZE STARCH, COLOURS (150a, 150d, 122, 110,133&102), COCOA SOLIDS (2.7%), MILK SOLIDS, RAISING AGENTS [500(ii)&503(ii)], NATURE IDENTICAL&ARTIFICIAL (VANILLA, CHOCOLATE MILK&MILKY COCOA) SUBSTANCES, FLAVOURING EMULSIFIERS [471 & 322(1)], MILK CHOCOLATE (0.1%) [EMULSIFIER (322(1))) AND IODISED SALT. (Numbers in brackets as per International Numbering System) CONTAINS WHEAT, MILK AND SOYA.",493.5,38.3,20.3,5.0,10.449353621438433,13.322881192212067,212.91345024075804
maggi,8901058001181,"Water, Tomato paste (24.5%), Sugar, lodized salt, Acidity regulator (260), Thickeners (1422 & 415), Dehydrated onion, Dried garlic, Preservative (211) and Mixed spices.",83.0,18.7,13.53,0.8,14.619162948927473,6.699970060144198,152.8051508180426
Slice,8902080001521,,50.0,10.0,13.53,7.3,0.5096314364864687,5.413472801828353,407.81052922579113
Chips,8901725013738,,250.0,1.79999995231628,30.1000003814697,5.69999980926514,6.684870694567718,5.869966118231777,18.97647787573643
Amul Kool Premium Kesar Flavour,8901262152341,"Toned milk, sugar, milk solids, artificial flavouring substances (kesar), colours (102,110).",91.1,12.5,3.17,3.11,17.33690530092121,8.7636638241365,104.88037843630475
Kerala Banana Chips,793591862453,"Raw Banana (72%) Refined Vegetable Oil (Palmolein), lodised Salt, Anticaking agent (E551) and Antioxidant (E319). Contains permitted natural colors & added natural and natural identical flavoring substances. Allergen Declaration: May contain traces of Soy, Milk solids and Mustard. Pack filled with Nitrogen to keep the product fresh.",509.89,3.14,25.01,5.03,18.796028937127364,14.73026738652516,413.26050640400234
Little Hearts,8901063019171,,486.0,24.0,19.5,7.4,1.2558638821471693,11.787644417565161,114.61372301638798
Good Day Cashew Cookies Medium Pack 600g,8901063093355,"REFINED WHEAT FLOUR (MAIDA), REFINED PALM OIL, SUGAR, CASHEW NUTS (1.8%), INVERT SUGAR MILK SOLIDS, BUTTER (0.6%), RAISING AGENTS [503(ii) & 500(ii)], IODISED SALT, EMULSIFIERS (322(i), 471 & 472e] AND FLAVOURS [NATURE IDENTICAL AND ARTIFICIAL (MILK AND VANILLA) FLAVOURING SUBSTANCES].",504.0,22.0,24.0,7.0,15.448279899050318,11.64643423735873,204.33700142197648
Lotte Choco Pie,8901123005397,"CHOCO COVERING(25%) [SUGAR, HYDROGENATED VEGETABLE FAT (PALM), COCOA SOLIDS, MILK SOLIDS, EMULSIFIERS (322,476), ARTIFICIAL FLAVOUR (VANILLA)], REFINED LIQUID WHEAT FLOUR (MAIDA), SUGAR, GLUCOSE, INTERESTERIFIED & HYDROGENATED VEGETABLE FAT (PALM), HUMECTANTS (420, 422), RAISING AGENTS [500(ii), 503(ii)], MILK SOLIDS, DEXTROSE, PRESERVATIVES (202, 281), IODISED SALT, STABILIZERS (407, 406, 440, 401, 461, 415), ACIDITY REGULATOR [341(i)] AND ARTIFICIAL FLAVOUR (MILK).",433.0,37.0,17.0,4.0,3.7786036649579877,13.259576488561766,63.3054383534348
Honey,8901207025365,Honey (100%),320.0,80.0,13.53,7.3,4.846141085404414,11.019874047970086,220.7579540677684
Muesli+ (Fruits + Nuts & Seeds),8908005144649,"60% Whole Grains (Rolled Oats, Brown Rice Flakes, Quinoa Flakes), 17% Dried Fruits (Raisins, Apricots, Cranberry, Blackcurrants), 14% Seeds & Nuts (Pumpkin, Almonds, Chia, Flax), Strawberry Powder, Date Syrup, Jaggery, Rice Bran Oil, Himalayan Pink Salt. 
CONTAINS ADDED NATURAL FLAVOUR",418.0,4.8,9.5,13.0,5.91367850585084,7.537630515613659,114.61372301638798
Munch,89009802,"Sugar, Refined Wheat flour (Maida), Hydrogenated vegetable fats (contain sesame oil), Milk solids, Edible vegetable fats, Cocoa solids (3.8%), Emulsifier (Soya lecithin), Raising agent (500 (ii)), Yeast, Flour treatment agents (516 and 1101(i)) and lodized salt. CONTAINS ADDED FLAVOUR (ARTIFICIAL (VANILLA) FLAVOURING SUBSTANCES). MAY CONTAIN PEANUTS MAHA CRUNCH ilicious",415.0,33.0,21.3,6.1,0.5096314364864687,1.5107467585214465,413.26050640400234
pizza & pasta sauce,8901030919305,"Water, Vegetables (Crushed Tomato - 25%, Diced Tomato - 20%, Chopped Onion-3.5% and Garlic Paste-2.5%), Sugar, lodised Salt, Soyabean Oil, Stabilisers - E1422, E415, Acidity Regulator - E260, Herbs (Oregano and Basil - 0.12%), White Pepper Powder, Preservative-E211",83.0,10.7,2.4,1.4,9.926532367651374,9.373401378950295,97.51787556858986
Appy fizz,8902579002442,"WATER, SUGAR, CARBONATING AGENT (INS 290), ACIDITY REGULATORS (INS 296, INS 331, INS 300), STABILIZER (INS 440), NATURAL COLOUR (INS 150d), PRESERVATIVE (INS 211), ANTIOXIDANT (INS 300)",51.8,12.9,13.53,7.3,10.979534558931263,6.79134255087409,69.13677952936666
Kitty Brown Bread,8902027006169,"Whole Wheat Flour {Atta) {62.2%), Sugar, Gluten, Yeast, Iodized Salt, Edible Vegetable Oil (Refined Palmolein Oil, Refined Rice Bran Oil), Milk Solids, Malt Products, Preservatives (282, 200), Emulsifier (472e), ARegulators {341(i), 270,297) and Antioxidant (300).",248.41,4.91,2.49,10.2,18.445297276960027,1.6332858162958095,304.32696117574676
Haldiram's Aloo Bhujia,8904004400779,,562.0,0.25,38.12,8.68,3.493430061377101,12.794341877982042,111.10605050522355
catch chat masala,8901192205100,"Net Quantity: 100g
Ingredients: Salt, Dry Mango, Cucumis,
Black Salt,Edible Common Salt, Capsicum, Cumin, Bishop's Weed, Mint
Long Pepper, Sugar, Black Pepper, Big
Cardamom, Red Chilli, Clove, Cinnamon,
Coriander, Asafoetida, Ammonium Chloride (INS No 510), Citric Acid(INS No 330).
CHAT MASALA
Nutritional Information
Energy, 202Kca
Amount per 100g (approx)
Protein, 6.8g
Carbohydrate, 30g
Sugar, 8g
added Sugar, 1.9g
Fat, 6.1g",202.0,9.9,6.1,6.8,1.3945267004070623,4.3936513909708745,197.0378113558354
Coconut oil,89002940,Coconut Oil,900.0,10.0,100.0,7.3,2.2470393971667586,14.320899426784,258.60908131176654
POTATO WAFERS,8906010500016,"Potato (89%), Edible Vegetable Oil(Palmolein), Jodized Salt (0.4%).",559.0,0.4,35.3,6.4,7.553348365062512,14.320899426784,374.6686196765607
Bhujia sev,8904004400083,"Tepary Beans (Moth Dal) Flour, Refined Cotton Seed Oil, Bengal Gram Flour (Besan), Edible Common Salt, Red Chilli Powder, Clove Powder, Black Pepper, Coriander Seed, Dried Ginger Powder, Cardamom, Bay Leaves, Nutmeg & Cinnamon. Allergen: May Contains Almond, Cashew, Wheat, Milk, Soy, Mustard Seed, Peanut & Sesame Seed.",601.0,10.0,43.5,12.93,1.861000790833198,9.719378503972148,366.14113406659595
Parle - G,8901719101038,,461.0,24.8,12.4,7.09,16.06371991700539,9.76615356924844,116.85762320996497
Saftoa 0ats,8901088055772,Rolled Oats,345.0,0.5,5.3,12.6,13.28419345864424,4.114326551010618,241.7278818217279
Muesli dark chocolate cranberry,8908005144632,,437.0,6.7,13.3,12.3,5.499845732300528,13.125116930082818,428.727785850292
ParleG gold 75 g,8901719124143,,462.0,27.7,14.6,6.7,6.1544206348948,2.145820289609906,416.4126136516763
Tomato Soup,8901030900105,"Sugar, Maize Starch, Tomato Paste Solids (15%), Refined Wheat Flour (Maida), lodised salt, Hydrogenated Palm Oil, *Dehydrated Vegetables (Onion Powder (2.8%), Leeks (1.1%)), Hydrolyzed Vegetable Protein, Spices & Condiments (Black pepper (0.4%)), Anti caking agent - 551, Thickener - 415, Red Beet Juice Powder (Anti caking agent - 551), Flavours - Natural (Garlic) and Nature Identical Flavouring Substances, Flavour Enhancer - 627 & 631, Oleoresin Chilli, Acidity Regulator - 330. Contains Wheat. May Contain Traces of Milk, Mustard, Soya, Celery & Nuts.",27.649769585253,2.7035330261137,0.43010752688172,0.43010752688172,5.690596742778877,2.24564803640535,369.7335276636138
alphonso mango juice,8904258700540,"ALPHONSO MANGO PULP (51%), WATER, FRUCTOSE, ANTIOXIDANTS [(VITAMIN C-INS 300), INS 224]",41.7,3.41,13.53,0.45,2.405794284550081,6.699970060144198,377.4953117494347
Britannia nice time (8),8901063028227,,463.0,30.5,15.0,6.0,15.46767090900348,10.309501661171005,368.98371251650707
Pringles - South African Style Periperi Flavour,8886467122446,"Dried Potato (44%), Edible Vegetable Oil (Palm Oil), Corn Flour, Starch, Peri Peri Seasoning (6.5%) [Maltodextrin, Salt, Sugar, Flavouring Substances (Natural & Nature Identical), Vegetable Powder (5%) (Garlic), Vinegar, Spices (Red Chilli Pepper (3%), Cumin), Acidity Regulator (INS 296), Flavour Enhancer (INS 635), Anticaking Agents (INS 341(iii), 551), Spice Extracts (0.6%) (Green Chilli, Garlic, Paprika), Herb Extract (Oregano)], Emulsifier (INS 471), Maltodextrin, Acidity",522.0,2.0,28.5,5.2,16.3276824262512,13.789334841583347,188.04014439777376
Britannia 5050,8901063017634,"REFINED WHEAT FLOUR (MAIDA), REFINED PALM & PALMOLEIN OIL, SUGAR, LIQUID GLUCOSE, RAISING AGENTS [503(ii), 341(ii), 500(ii) & 450(i)], BUTTER (1.2%), BLACK SALT, MILK SOLIDS, DEHYDRATED VEGETABLE (CHIVES) (1%), IODISED SALT, NATURE IDENTICAL FLAVOURING SUBSTANCE, DOUGH CONDITIONER (223) AND IMPROVERS [1101(i) & XYLANASE].",502.0,10.0,26.0,7.0,14.66667944204696,14.228157750471704,369.7335276636138
American Style Cream and onion chips,8901491001076,,537.0,3.4,33.1,6.7,5.690596742778877,10.38354895200455,416.4126136516763
Malkist Cheese Flavoured Crunchy Layered Cracker Biscuits,8996001312506,"Refined Wheat Flour Edible Vegetable Oil (Palmolein) Sugar (15.8%), Whey Powder, Glucose Syrup, Milk Solids (1.67%)(SMP), Cheese Powder (Cheese, Maltodextrin)(1.62%), Tapioca Starch, Leavening Agent (E503(ii), E500(ii)), Edible Common Salt, Baker's Yeast, Malt Extract (0.42%), Butter, Artificial Flavouring Substance (Cheese), Emulsifier (Soy Lecithin E322(i)), Vitamin Premix (Thiamine Mononitrate, Riboflavin, Pyridoxine Hydrochloride, Cyanocobalamin), Permitted Synthetic Food Colour (E102, E110).",491.0,32.3,22.8,7.7,12.062188733689855,2.1935588163180397,161.5536012242847
Peanut Butter,8908010900964,"Peanuts (78%). Organic Jaggery (12%), Whey Protein Concentrate (European Origin) (10%), Allergen info: Contains Nut & Milk",605.0,16.5,40.0,33.0,14.293571265737599,3.994820016749884,348.7614334953196
limca,89000601,"CARBONATED WATER, SUGAR, ACIDITY REGULATORS (330, 331(iii)), STABILIZERS 14,471 PRESERVATIVE (211), FLAVOURS (NATURAL, NATURE-IDENTICAL & ARTIFICIAL (LEMON) FLAVOURING SUBSTANCES).",44.0,20.14,13.53,7.3,10.899652054849144,10.021280716622531,167.578249469784
Millet muesli,8908002984965,"Rolled Oats (37%), Brown Rice Fakes (17%), Millets (16%) [Ragi (9.7%), Jowar (6.3%)], Corn Flakes (8%), Flax Seeds (8%), Black Raisins (4%), Almonds (3%), Rice Bran Oil, Chia Seeds (2%), pumpkin Seeds (2%), Edible Vegetable Oil (Palmolein), iodized Salt, Anticaking Agent (INS 170), Natural Flavour, Antioxidant (INS 320).",373.0,3.0,11.9,10.8,2.9043920769977767,0.9000864711296719,129.6601918620949
Dr. Oetker Funfoods Peanut Butter,8906002008544,"Roasted Peanuts (91%), Sugar, Edible Vegetable Fat (Soyabean), lodised Salt.",636.4,7.7,50.3,25.6,0.0,14.87829370770809,348.6260672362391
Tropicana Fruitz Mixed Fruit Magic,8902080002733,"WATER SUGAR CONCENTRATED MIXED FRUIT JUICE 25% (FROM APPLE MANGO GUAVA, ORANGE BANANA, APRICOT PEACH ACIDITY REGULATORS (330 331)), STABILIZERS (466, 440), FLAVOUR (NATURAL AND NATURE IDENTICAL FLAVOURING SUBSTANCES PRESERVATIVE (202), COLOUR (160a(i)))",48.0,11.0,13.53,7.3,17.7555335772689,7.888370865607255,337.0072807709859
Saffola Masala Oats - Classic Masala,8901088068734,"Rolled Oats (73.9 %), Maltodectrin, Salt, Spices and Condiments (34%) (Onions, Tumeric, Pepper, Cumin, Garlic, Fenugreek, Clove, Nutmeg, Red Chili), Dried Vegetables (Carrots (1.15%), Onions Flakes (1.15%), Green Peas(0.69%)), Sugar, Starch, Hydrolysed Vegetable Protein, Wheat Powder, Flavour Enhancers NS 627,631), Anlioxidant (320). 
CONTAINS ADDED FLAVOUR-NATURAL AND NATURE IDENTICAL FLAVOURING SUBSTANCES.",383.6,7.7,5.5,11.0,9.49707701072279,3.053273352009243,59.286971732345705
Waffy - choco flavoured wafer roll,8906009803777,"SUGAR, REFINED WHEAT FLOUR, REFINED PALM OIL, COCOA SOLIDS, DEXTROSE, MILK SOLIDS, STARCH, EMULSIFIER (322) AND IODIZED SALT. CONTAINS PERMITTED NATURAL COLOUR (150d) AND ADDED FLAVOURS (ARTIFICIAL FLAVOURING SUBSTANCES-CHOCOLATE AND VANILLA),",450.0,47.1,14.55,4.2,7.834678064820691,12.750752011761092,129.6601918620949
Balaji Wafers Chaat Chaska,8906010500535,"Potato (88%), Edible Vegetable Oil (Palmolein), lodized Salt, †Spices & Condiments 0.5% (Cumin, Chilli, Parsley, Ginger, Cinnamon, Black Pepper, Dry Mango), Dehydrated Vegetable Powder (Onion, Garlic), Sugar, Maltodextrin, Flavour Enhancer (INS 627, INS 631), Acidity Regulator (INS 296, INS 330), Anticaking Agent (INS 551).",545.0,3.0,32.2,7.4,4.073508264951358,14.992071623618445,402.95369682208417
Act-2 Golden sizzle 40g,8901512540201,"Popping Corn (70.8%), Refined Edible Palmolein Oil (TBHQ), lodized Salt & Beta Carotene.",493.0,10.0,29.0,8.0,2.405794284550081,6.521719302592139,129.6601918620949
Pintola all natural peanut butter (crunchy),8908010900070,,637.5,3.125,50.0,31.25,14.190644298141304,14.73026738652516,156.3365466575034
Potato chips,8886467122408,,541.0,3.2,30.9,5.0,14.166461142567579,8.842546972613409,377.4953117494347
Aloo Bhujia,8904004400694,"Potato, Refined Palmolein Oil, Bengal Gram Flour (Besan), Potato Flakes, Potato Starch, Tapioca Starch, Tepary Beans (Moth Dal) Flour, lodised Salt, Red Chilli Powder, Black Salt, Acidity Regulator (INS 330), Black Pepper, Clove, Cardamom, Dried Ginger Powder, Dried Garlic Powder, Refined Sugar, Cumin Powder, Bay Leaves, Nutmeg, Cinnamon & Mint Leaves.",562.0,0.25,38.12,8.68,13.71623722759192,6.453777759767983,105.28850888227026
TOMATO KETCHUP CLASSIC BLEND,8901246005373,,108.0,18.4,13.53,7.3,16.516157342887826,4.065008546922558,161.5536012242847
Breakfast protein bar,8908005144359,"Whole Grains 20% (Rolled Oats 10%, Brown Rice, Foxtail millet 6%, Quinoa 4%), Seeds 17% (Sunflower, Sesame, Flax, Watermelon, Pumpkin, Chia), Honey, Prebiotic fibre (Fructo-oligosaccharide), Nuts (Almonds 7%, Peanuts), Rice crisps, Soy crisps, Dried Cranberry, Dried Blueberry 2%, Banana & Strawberry puree. Apple fibre, Gum Acacia, Himalayan pink salt. CONTAINS ADDED NATURAL FLAVOUR (Rosemary extract, Blueberry extract)",458.0,17.4,18.0,15.8,19.31607745818373,6.2646201739469145,222.34425390676185
Yellow Salted Lays,8901491503013,,553.0,0.6,35.1,6.7,0.784331570192846,4.55880144697639,12.761032332100278
Protein Lassi - Rose Flavour,8901262153348,cholesterol,53.5,1.6,0.85,7.5,1.5734885695083982,10.564642193353631,114.61372301638798
Nutri crunch DIGESTIVES,8901719128882,,488.0,15.6,19.9,6.5,13.28419345864424,3.1577793006816703,337.0072807709859
Muesli Fruit & Nut,8906014903592,"Multi grains 76.2% [Wheat Flakes (30%) (Wheat, sugar, salt, malt extract, Emulsifier (INS322)). Corn flakes (25%) (Corn grits, sugar, Malt extract, salt, Emulsifier (INS322)), Rolled Oats (15%), Brown Rice Flakes (6.2%)], Sugar, Dehydrated fruits & Nuts (Raisins (2%), Dehydrated Papaya (2%), Almond (1%), Dehydrated Apple (0.8%)), Salt, Acidity regulator (INS 330), Antioxidant (INS 307b).",344.0,12.0,22.0,8.2,2.8759278269756323,8.7636638241365,197.0378113558354
Wafer richeese,8908008674785,,483.0,33.0,20.0,6.0,10.50238330470168,5.742245728594475,310.38923567146895
,8902710500752,,380.0,19.4,4.4,8.9,5.8954598899410335,9.373401378950295,10.058136006316504
5 Star,7622202210433,,444.0,55.5,15.9,3.3,8.608066265335136,0.9000864711296719,156.3365466575034
Cheese Chiplet,8901262020039,,320.0,10.0,28.0,20.0,12.062188733689855,2.795030413937512,258.60908131176654
Peanut Butter Regular,8901512881106,,647.0,11.7,55.0,26.8,18.445297276960027,8.78770849788994,384.8836014447482
Limca 2ltr pet,8901764052408,,44.0,11.0,13.53,7.3,18.195476001367762,6.79134255087409,170.3573731330708
Idly & Dosa Batter,8906020580015,"RO-PURIFIED WATER, RICE (34%), URAD DAL, FENUGREEK AND IODISED SALT.",143.35,10.0,1.6,5.5,4.073508264951358,9.373401378950295,402.95369682208417
good day cashew cookies,8901063093409,"REFINED WHEAT FLOUR (MAIDA), EDIBLE VEGETABLE OIL (PALM). SUGAR, CASHEW NUTS (4.5%), INVERT SYRUP, MİLK SOLIDS, BUTTER (0.6%), RAISING AGENTS [503(ii) & 500(ii)], IODISED SALT AND EMULSIFIERS (322, 471, 472e). CONTAINS ADDED FLAVOURS INATURE IDENTICAL AND ARTIFICIAL (MILK AND VANILLA) FLAVOURING SUBSTANCES)",382.86,22.0,24.0,7.3,1.3945267004070623,14.204318734397246,350.5692944837279
Superior MP Atta,8901725121747,ᴡʜᴇᴀᴛ,338.0,3.6,1.3,10.7,16.665608551928393,10.648319644525921,491.3876459084551
Cheese slices,8901262020015,"Cheese, _milk_ solids, emulsifying salts (E452, E339, E341, E331), iodized salt, class II preservatives (E200, E234)",311.0,1.5,25.0,20.0,4.000058962140989,14.228157750471704,348.7614334953196
Muesli+,8904335600336,"60% Whole Grains (Rolled Oats, Brown Rice Flakes, Quinoa Flakes). 17% Dried Fruits (Raisins. Apricots. Cranberry. Blackcurrants). 14% Seeds & Nuts (Pumpkin, Almonds, Chia. Flax). Strawberry Powder. Date Syrup, Jaggery, Rice Bran Oil, Himalayan Pink Salt",418.0,4.8,9.5,13.0,15.239622467476257,4.065008546922558,193.6669790978897
Nutrela Soya chunks  220gm,8906032011019,,346.66666666667,10.0,13.53,53.333333333333,8.859034625418065,6.459176545689398,497.9643448409737
Dahi,8901262200028,,61.5,10.0,3.1,4.0,2.5285608734110987,7.352590620449501,258.60908131176654
Lay's - India's Magic Masala,8901491502023,"Potato, Edible Vegetable Oil (Palmolein Oil), *Seasoning (&quot;Spices & Condiments, Iodised Salt, Maltodextrin, Black Salt, Sugar, Tomato Powder, Acidity Regulators (330, 296, 334), Flavour (Natural and Nature Identical Flavouring Substances), Anticaking Agent (551), Colour (160c)). *As flavouring agent. ~Contains Onion and Garlic",539.0,2.5,33.1,6.9,1.5734885695083982,9.76615356924844,497.9643448409737
Peanut Butter creamy unsweetened,8908010900063,100% TURAL D,639.0,3.0,49.0,30.0,4.054442062530031,10.936300209741267,338.2183360199814
Dark Soy Sauce,8901595862726,"water, sugar, lodised salt, natural colour (ins 150c), soybeans (10%), wheat, acidity regulator (ins 260), preservative (ins 202),",142.85714285714,14.285714285714,13.53,7.3,6.303050414179277,4.3936513909708745,369.7335276636138
Lay's Sizzlin Hot,8901491001809,"Potatoes

Edible Vegetable Oils: Palmolein and Rice Bran Oil

Seasoning, which includes:

Maltodextrin

Spices and Condiments (including onion and garlic)

Sugar

Iodised Salt

Acidity Regulator (E330)

Dehydrated Vegetable (Beetroot Powder)

Natural Flavouring Substances

Buttermilk Powder

Anticaking Agent (E551)

Flavour Enhancers (E627 and E631)",538.0,2.3,33.0,6.6,5.499845732300528,10.397477463802382,383.7883783982417
